Txhash,Blockno,UnixTimestamp,DateTime,From,To,ContractAddress,Value_IN(ETH),Value_OUT(ETH),CurrentValue @ $4023.77/Eth,TxnFee(ETH),TxnFee(USD),Historical $Price/Eth,Status,ErrCode,Method
0x9c789fcbf2ede3cbaa750f013d3efe74b78254c6d27af1ecf6e1b2fb6aa30d8f,11428464,1607647311,12/11/20 0:41,0xe5191066dacbc1a9fae39b6d739df2f6aee12045,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,,0,0,0,0.010406652,41.87397412,544.14,,,Repay
0x168e869cad56892a9f88f899840cd77dacef5a514d9ae60667c555285f8df4c6,11428498,1607647695,12/11/20 0:48,0x717e61157ce63c7cd901dcb2f169f019d16c5ac9,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,,0,0,0,0.008112006,32.64084638,544.14,,,Deposit
0x11e84e3f7d508ea9aea56ba7b33ac9434180d7e37df00bae3beae1e57eb1c091,11428502,1607647726,12/11/20 0:48,0x104965b9c080d31ef3028d0a04653cea46d7c4dc,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,,0,0,0,0.01161261,46.72647174,544.14,,,Deposit
0x3066d9a569bd176fa3c8bfc5c47f244dbdcadcf7d87f9c1597ae387a643a9c70,11428503,1607647734,12/11/20 0:48,0xfaaca6db387d3a2824ede72ddafa9857384c75ac,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,,0,0,0,0.009202825,37.03005115,544.14,,,Deposit
0xb4ff945e606bc15fe12a43f0ce02fb3cc87fbfd4b376a16e1fb9b8f3c92e5c2d,11428528,1607648084,12/11/20 0:54,0x67e5ab5b573f01030a1076dda7a79ef0f31a1bfa,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,,0,0,0,0.015957531,64.20943471,544.14,,,Repay
0xd3b38dd15af23cdc8ad793daa042d66acb5263619fef712376c2e020c5a1af2b,11428528,1607648084,12/11/20 0:54,0x717e61157ce63c7cd901dcb2f169f019d16c5ac9,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,,0,0,0,0.013690291,55.08658222,544.14,,,Deposit
0x5357acb0f2895cfa09b653af4fede7b978910428ec85d0daf52cb951fead91d8,11428559,1607648546,12/11/20 1:02,0x67e5ab5b573f01030a1076dda7a79ef0f31a1bfa,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,,0,0,0,0.017690063,71.180746,544.14,,,Repay
0xebb9259974ae8c91e7cbd820eb96e0a352932bd2feb5e39ccef2f80b459330e7,11428610,1607649295,12/11/20 1:14,0x9a376c8e244cdbb07eb7856da3cac7f5794b58fa,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,,0,0,0,0.016169175,65.06104129,544.14,,,Repay
0xdb2e8f274846dfd17fb17ed569f7449dd14c2ad3a77d482ebea0cb224e2256c9,11428619,1607649386,12/11/20 1:16,0xba681f15a7bacb49ccf4a6577f2b522869db90d8,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,,0,0,0,0.018925675,76.15256329,544.14,,,Deposit
0x48de5e4c4dffd09c01610b2c4cfef8ea7e47d8c17e79015e441be84f0e234803,11428619,1607649386,12/11/20 1:16,0xece772fe6bb5e9869c12ecfa94f5a6b463ee6cd7,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,,0,0,0,0.008957048,36.04110253,544.14,,,Deposit
0x960bc7209fded9cb8567ba95b22c0ef03ea1d6ac75127a3f823264724b9540e9,11428624,1607649463,12/11/20 1:17,0xba681f15a7bacb49ccf4a6577f2b522869db90d8,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,,0,0,0,0.013620979,54.80768511,544.14,,,Deposit
0xc684862e8bd40c15e7811f3236a46f9369d51e0a3f96c75991ba0dfa827e4531,11428633,1607649594,12/11/20 1:19,0x0d8a9757997939df3d2d8ca9d56db4e8cf9014e6,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,,0,0,0,0.017304788,69.63048681,544.14,,,Deposit
0x273baa2591919edc7d3685e1802bf2cf2ee282a844a6c218ff7561b80d826d48,11428644,1607649715,12/11/20 1:21,0x9a376c8e244cdbb07eb7856da3cac7f5794b58fa,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,,0,0,0,0.008791608,35.37540852,544.14,,,Deposit
0x6071f8bfd41d391d758b4335f53eb7ed8310399de9862166615e5f6b552f23c4,11428649,1607649761,12/11/20 1:22,0xba681f15a7bacb49ccf4a6577f2b522869db90d8,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,,0,0,0,0.0176248,70.9181415,544.14,,,Withdraw
0x5406338f437ccb152f675aaa7dcf849beebd98f0f24751c6daf03d4c85471d56,11428651,1607649799,12/11/20 1:23,0xba681f15a7bacb49ccf4a6577f2b522869db90d8,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,,0,0,0,0.014644,58.92408788,544.14,,,Withdraw
0x3650c9292ac64c75324b81078e8db48a518a9c052736ecf9ce60a436a485881b,11428652,1607649809,12/11/20 1:23,0x32306a0e30b81dc39ba7bb8e78e0771486d171f0,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,,0,0,0,0.014928836,60.07020243,544.14,,,Borrow
0x3a4271791e4d82e2ef9b142c05886dd87edd8b4d637860aa7e1ded8111a5485d,11428656,1607649837,12/11/20 1:23,0x0d8a9757997939df3d2d8ca9d56db4e8cf9014e6,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,,0,0,0,0.015831264,63.70136515,544.14,,,Repay
0x4a341694e33da249282adfdd6642ae0ca2b4e3714b7ccf04ad17524c9d0cf2a8,11428668,1607649987,12/11/20 1:26,0x9a376c8e244cdbb07eb7856da3cac7f5794b58fa,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,,0,0,0,0.014473088,58.2363773,544.14,,,Deposit
0x7c3980a7f36eec7e3e7f9d8a61c43a946f0ae01e8327a19d68f01dfcac2f649d,11428670,1607650026,12/11/20 1:27,0x04ada96a5c5a1fdf7e315f14aeb2ce9eb61efb5e,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,,0,0,0,0.025165509,101.2602201,544.14,,,Withdraw
0xa83be1965edb98afb571ff7d854a2b3d7723145c25a2dd94a2ddf077186b40f2,11428682,1607650275,12/11/20 1:31,0x04ada96a5c5a1fdf7e315f14aeb2ce9eb61efb5e,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,,0,0,0,0.029608094,119.1361604,544.14,,,Borrow
0x05715a9e0e66456be4a124fe7ab0564c85f1e7f752da4dc4ad05d5151cb97d3c,11428682,1607650275,12/11/20 1:31,0x9a376c8e244cdbb07eb7856da3cac7f5794b58fa,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,,0,0,0,0.037128815,149.3978119,544.14,,,Withdraw
0xd9721d598edb5612243bf154c849b9991ded93179ced00d761fc0306ddab8f1c,11428682,1607650275,12/11/20 1:31,0x04ada96a5c5a1fdf7e315f14aeb2ce9eb61efb5e,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,,0,0,0,0.017859846,71.86391254,544.14,,,Repay
0x94529b2020dddd4448933428427cf3144f3142f5c3ee9190a774dcadbb938509,11428717,1607650927,12/11/20 1:42,0x57b0c59a6b6d9de64e4c92d190cd1ac29842607d,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,,0,0,0,0.024324614,97.87665207,544.14,,,Borrow
0xc421d4e1585d742f83c96d0b135ed7d57a2a0cd20560a711abf7c090315c1803,11428739,1607651150,12/11/20 1:45,0x3f23252d4bd604c56a8d7bbbecb3b0f49c69bf55,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,,0,0,0,0.020502559,82.49758212,544.14,,,Borrow
0x3785db12e4a2cf89b920a12fd426b6e5a0a860b51c13c09bd552e5238f412895,11428791,1607651842,12/11/20 1:57,0xd05cfa28eaf8b4eafd8cd86d33c6ced1a1875417,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,,0,0,0,0.010408041,41.87956313,544.14,,,Deposit
0x8e28ae40c81a492ac8c921b0b7dbb842609eaa8ee953f5c50e498df22d91aedd,11428792,1607651847,12/11/20 1:57,0xd781f5509c373ee486c11c35d62873486006daf6,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,,0,0,0,0.012423565,49.98956934,544.14,,,Deposit
0xa4aef67736bd33f7a7da5cc471eb51462ecc6124144ccc317168e39611576d42,11428794,1607651866,12/11/20 1:57,0x2471a0dc634c8961719e4ad5bdb7e401f5d09bbc,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,,0,0,0,0.012841408,51.67087227,544.14,,,Deposit
0x154f518c06b3403c08eede30636b3bf65c8b4b632c459b9f768b0f5ee47366cd,11428794,1607651866,12/11/20 1:57,0x5d07d93fcb87e571b7de62498c679845bf67c845,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,,0,0,0,0.017549844,70.61653579,544.14,,,Borrow
0x66d826f61c876b62ca38620bec5fd6cc994fd2d924ad6c85151c0c827f0eaadd,11428808,1607652032,12/11/20 2:00,0x57de8956d48141462c1a76bd89b7250c4861c882,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,,0,0,0,0.012523605,50.3921073,544.14,,,Deposit
0x441bfb65fb70e1194ca07b8bf11ee2d6562d152a559a239580ad43fab56d521a,11428808,1607652032,12/11/20 2:00,0x5d07d93fcb87e571b7de62498c679845bf67c845,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,,0,0,0,0.009070695,36.49839042,544.14,,,Deposit
0x8a9909b1c06bb5c016a290a4cf1452ddd9b13f7cb88ef1f6464f46422fc86843,11428811,1607652065,12/11/20 2:01,0x0a53e28f2f7b27971e18a6305c2c74a449badd2e,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,,0,0,0,0.008829849,35.52928264,544.14,,,Repay
0xc8e367631535fe74ba6375f6a5a3b4dc8beaa95fb3012feda9c28d21a25678bb,11428818,1607652164,12/11/20 2:02,0x0a53e28f2f7b27971e18a6305c2c74a449badd2e,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,,0,0,0,0.011799098,47.47685475,544.14,,,Deposit
0x8b4f233acb5c645ffde3a98f49ebf4b8d4ea96b8e24d7e70f72febf842bcfae7,11428819,1607652165,12/11/20 2:02,0x57de8956d48141462c1a76bd89b7250c4861c882,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,,0,0,0,0.014140449,56.89791429,544.14,,,Borrow
0x22b12bc49a6048eb5f75185f3118d3ff536016f3ebc5beb0c74769d74330cf06,11428822,1607652251,12/11/20 2:04,0xdeb6f026cdfa8ab1130875aacee3312aa0c3f915,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,,0,0,0,0.025604722,103.0275118,544.14,,,Withdraw
0x543985b66a50ca9fae673ff4a38ef2b624f0ee52871a1862b1337ff3535a0600,11428823,1607652273,12/11/20 2:04,0x0a53e28f2f7b27971e18a6305c2c74a449badd2e,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,,0,0,0,0.021958332,88.35527755,544.14,,,Withdraw
0x7b51cf7749d6095d7cb87d38e04b12c43f461c4f7d60875a257257facae1606e,11428826,1607652306,12/11/20 2:05,0x2471a0dc634c8961719e4ad5bdb7e401f5d09bbc,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,,0,0,0,0.021528406,86.62535341,544.14,,,Borrow
0x49e8a604484e5bd391bf900eda0106fd0ce0c5c0bc4a442734343d24f588ef37,11428826,1607652306,12/11/20 2:05,0x1ab5a7501f9bf9055a57b3894cc3d30f02f4a5b1,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,,0,0,0,0.012097124,48.67604283,544.14,,,Deposit
0x57c40cbdb964b3aff8c07258ec2e30eb1e91e36311f8667cacbc87dc19296516,11428829,1607652337,12/11/20 2:05,0x0d86064c8a0949b7ffc59c82d7ad49c993487e42,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,,0,0,0,0.011724509,47.17672557,544.14,,,Deposit
0x62308c7c47f6556bc120d586891e379e99cb0b19fcc997426f452517728b0bce,11428830,1607652348,12/11/20 2:05,0xd781f5509c373ee486c11c35d62873486006daf6,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,,0,0,0,0.01919848,77.25026787,544.14,,,Borrow
0x42d5562848ab2cc206806d3ea057b0749b8fa9ddbb7efe2a319915aa4a21550a,11428849,1607652610,12/11/20 2:10,0xdeb6f026cdfa8ab1130875aacee3312aa0c3f915,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,,0,0,0,0.011097959,44.65563567,544.14,,,Repay
0x159ecace07675de6095d698c5cd0fa656d4c9cd5d92195f7a433ee447e5167ae,11428850,1607652633,12/11/20 2:10,0x1ab5a7501f9bf9055a57b3894cc3d30f02f4a5b1,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,,0,0,0,0.009520619,38.30878047,544.14,Error(0),Out of gas,Deposit
0x949603a891ee882ea6fb89df01b48061bd85c18560c1867445dd4705ba082bd5,11428855,1607652711,12/11/20 2:11,0x1ab5a7501f9bf9055a57b3894cc3d30f02f4a5b1,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,,0,0,0,0.009520619,38.30878047,544.14,Error(0),Out of gas,Deposit
0xb2d24386ab17402b5f97c54d38115cb2975e2563194af62010a0a025f40da4ff,11428856,1607652715,12/11/20 2:11,0x98a088c89cdf5271a3211469482a717fae598d7e,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,,0,0,0,0.019235755,77.4002539,544.14,,,Withdraw
0x91f989cfc5a9d9cdf6b480c6e7d701fd93acb51039c3ece9436bbb29cef2d0aa,11428857,1607652721,12/11/20 2:12,0x5c62af7e2acb022abcc20f3cfd5711ac8e5acf6a,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,,0,0,0,0.009817028,39.50146276,544.14,,,Repay
0x2294e40e1d764b68d6ff8e2a6c590c2c620010a0662856fe72fc18955da67e86,11428860,1607652756,12/11/20 2:12,0x1ab5a7501f9bf9055a57b3894cc3d30f02f4a5b1,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,,0,0,0,0.009503648,38.24049478,544.14,Error(0),Out of gas,Deposit
0x72ff34282953c2cab4b78a120157e585d5eaa0fe6706a81e87c4f72fdd438225,11428872,1607652872,12/11/20 2:14,0xdeb6f026cdfa8ab1130875aacee3312aa0c3f915,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,,0,0,0,0.027788409,111.8141647,544.14,,,Borrow
0x028293174504326f74d617681d3dac188a881e6e3e569cfe9ed40224faa1a6e4,11428872,1607652872,12/11/20 2:14,0x8018b586e6c6ceae979d83fe2b938de88b454793,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,,0,0,0,0.0066702,26.83935065,544.14,,,Deposit
0xc1e1e854bc125cfa1d0d2c7b7dd1867e9cd843a8c93c1146cf0e8db2f6d351ab,11428872,1607652872,12/11/20 2:14,0xb15a835d5254b3846deec5d3600a5c18765a5026,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,,0,0,0,0.01064722,42.84196606,544.14,,,Borrow
0xcfa729164eb7a2163be341a6cb033fab80183cd27833e5a96716ade65bbf7a7e,11428885,1607652994,12/11/20 2:16,0x1ab5a7501f9bf9055a57b3894cc3d30f02f4a5b1,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,,0,0,0,0.01062726,42.76165108,544.14,,,Deposit
0x1bb44be7a014cf26ac64af789c1a73a99be0319ca157aa433b369a4d33c6052f,11428886,1607652999,12/11/20 2:16,0x8db63f56502b8596bc2e56939c1710034e5883e6,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,,0,0,0,0.014290064,57.49992953,544.14,,,Deposit
0xaadf97170f6d03d7661f188a1029766e63f100d00fb4eafd4610f690b6f9500b,11428889,1607653042,12/11/20 2:17,0xdeb6f026cdfa8ab1130875aacee3312aa0c3f915,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,,0,0,0,0.005831131,23.46313109,544.14,,,Repay
0xf1f2a5f57c3863d9d727526c6dfccdd1cbf60a46a8fc3996bd4088a8df36fee9,11428896,1607653101,12/11/20 2:18,0x8db63f56502b8596bc2e56939c1710034e5883e6,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,,0,0,0,0.019865212,79.93304349,544.14,,,Borrow
0x6b4a001d301ec94f3cb2af51e53326c302b77f5d57113d21baa894fb5c461bbb,11428899,1607653166,12/11/20 2:19,0x0a53e28f2f7b27971e18a6305c2c74a449badd2e,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,,0,0,0,0.006734112,27.09651904,544.14,,,Repay
0x9cb596a3581cfda5b88f3d15f7e501df61b1cc07c06e12453b31ab4989d45d80,11428929,1607653505,12/11/20 2:25,0xb15a835d5254b3846deec5d3600a5c18765a5026,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,,0,0,0,0.015193656,61.1357772,544.14,,,Repay
0x9d6a72ff896c19814491a9c3d6b25c4c0d97ea00aaca58e5f018be3461a30d8e,11428934,1607653580,12/11/20 2:26,0x51ab3dbf9a5089a85e6e3e8252df7c911078dd84,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,,0,0,0,0.019423684,78.15643697,544.14,,,Borrow
0x867200980a0017811572e83f4b1090fb334b6eaaba2577134eed23f95feec31a,11428957,1607653892,12/11/20 2:31,0x0a53e28f2f7b27971e18a6305c2c74a449badd2e,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,,0,0,0,0.015879704,63.89627555,544.14,,,Withdraw
0x76ec423f8912a61d7d68764693b9cf9b5b62263a9e6469dd758939dd1e297ee5,11428960,1607653937,12/11/20 2:32,0x9a376c8e244cdbb07eb7856da3cac7f5794b58fa,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,,0,0,0,0.0238315,95.89247476,544.14,,,Withdraw
0x496c56183a29306d9ca16a377e559326aacac050d2097af9e375f834ce9f4c45,11428964,1607653968,12/11/20 2:32,0xd56705548111f08ccb3e1a73806c53dc706f2e75,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,,0,0,0,0.008440527,33.96274086,544.14,,,Deposit
0x7cb0b558917e26a368e744c2555d10b85b40f14668f38d664e1d2a0c4a062029,11428966,1607653997,12/11/20 2:33,0x2471a0dc634c8961719e4ad5bdb7e401f5d09bbc,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,,0,0,0,0.006815642,27.42457581,544.14,,,Deposit
0x0bdf1ed30684f9be16d6e284596914cecfb046ff3cc2eedf1128b7ea2fbf294f,11428973,1607654084,12/11/20 2:34,0xd56705548111f08ccb3e1a73806c53dc706f2e75,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,,0,0,0,0.012437257,50.04466151,544.14,,,Borrow
0xea4859ac9ff2b81d10bcfe41e1b932ccde858673697f5f54624a97a0e476799d,11429009,1607654659,12/11/20 2:44,0x525a8982a0cda93d954b1b46bf364973ff74c226,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,,0,0,0,0.012918645,51.98165788,544.14,,,Borrow
0xd98789d7eb7200ea192692bb07f05f39030ee503dcc70d457f71a035f01a2187,11429010,1607654663,12/11/20 2:44,0x2471a0dc634c8961719e4ad5bdb7e401f5d09bbc,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,,0,0,0,0.016245521,65.36823839,544.14,,,Borrow
0x4be85b18757b049f9fc14f814882777f9e00da2e3aaa5e934a4e53b26b0990fb,11429011,1607654671,12/11/20 2:44,0xda2d3b0a9e2c39e09ac2504df2572b3b28093d56,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,,0,0,0,0.009853879,39.6497427,544.14,,,Repay
0x00705b173bb4a9a07d47585568a32848aa4ad89c1270794b9abf7253fab25113,11429030,1607654942,12/11/20 2:49,0xa76ef2d319725d50138595a44d0e4e3ccd4c3284,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,,0,0,0,0.015969866,64.25906771,544.14,,,Deposit
0x70b31add5951a806a1d0ab5a215c900ed3d2ef14a8428bd1b2424ae83069a61e,11429040,1607655056,12/11/20 2:50,0x4fd78fe86bf0cb7f7817941693b15619bec97d92,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,,0,0,0,0.012938452,52.061355,544.14,,,Withdraw
0x540d4589afb83197eadfb6c9ee800683046e08f195675a367ddc3c66c56e6ec8,11429051,1607655179,12/11/20 2:52,0xad5553945d7906ac295bef282338419d72e44e79,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,,0,0,0,0.00933555,37.5641071,544.14,,,Withdraw
0xe16d81548772fe4b9d8dd8f07bc6ac2d2efc544470b8ef6949a48c062a820f0a,11429057,1607655282,12/11/20 2:54,0x4fd78fe86bf0cb7f7817941693b15619bec97d92,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,,0,0,0,0.010041356,40.40410603,544.14,,,Repay
0xa745cf2b4e877dfcff8f080c09adf78e6232d6940678e7c7eb0a4cfbcc63e027,11429060,1607655312,12/11/20 2:55,0xb631651cb570ba0c0d696bd5e4860cbd214f20a0,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,,0,0,0,0.008539762,34.36203814,544.14,,,Deposit
0xbb3e8365002672d26a4882d2e861634b5b9f2be9294ad037a01b7926a7116d8a,11429065,1607655450,12/11/20 2:57,0xd24cb89ae93f9c74d5dabb4a3b8ceb7565928708,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,,0,0,0,0.009049782,36.41423986,544.14,,,Deposit
0xba318a92fc3b0476055546f4f7d2af70a6f4eb37fa4c8e39a9b2bd8003d1217e,11429085,1607655731,12/11/20 3:02,0xf5d23001a6a149d74e3819b08f3e3d7813887ef3,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,,0,0,0,0.011034925,44.40200017,544.14,,,Deposit
0xe185bb0f343e38830a545a5cb2638abc91f0c5adb519309b13fb967826f2889f,11429122,1607656226,12/11/20 3:10,0x0f8ad1698f502aa309ac27387ceb5881d7f3ffe5,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,,0,0,0,0.011256084,45.2918925,544.14,,,Deposit
0x81159419de3e65fbad1e0610241a4c35a5077c5ca7cbc0cc9a3e03e7f6ceaea2,11429128,1607656344,12/11/20 3:12,0xb145ed57fdf5b6f4fc7d8ec9a2f03026a218f000,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,,0,0,0,0.016615656,66.85757814,544.14,,,Deposit
0xb3dbee3d0dff909d6da8b59f311046f0485ce3231fe917861d29ecae4f6f0f43,11429133,1607656405,12/11/20 3:13,0x9a376c8e244cdbb07eb7856da3cac7f5794b58fa,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,,0,0,0,0.009805629,39.45559471,544.14,,,Deposit
0x168de855acae1e264009f797e5bd91e3950cb77677586d7a018c3800b70af42e,11429140,1607656559,12/11/20 3:15,0xdeb6f026cdfa8ab1130875aacee3312aa0c3f915,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,,0,0,0,0.010991546,44.22745409,544.14,,,Deposit
0x1663f5c965147a65f525b20483d1b4c411e8f1671ff5972d9ab224e9a6c0d7f8,11429144,1607656713,12/11/20 3:18,0x9a376c8e244cdbb07eb7856da3cac7f5794b58fa,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,,0,0,0,0.03726011,149.9261128,544.14,,,Borrow
0xb035a42527b8bbb62c101b6b748dc6d30235b8637f727bb4a5ce2840f7b8189e,11429150,1607656788,12/11/20 3:19,0x085f29857f26dfd4d4b3560b7f2ff2e79871d83d,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,,0,0,0,0.020600802,82.89288906,544.14,,,Borrow
0xca65eac0986b43ac78c45eb6119f6285a4feb32c16e0e663652b579a611b9224,11429153,1607656809,12/11/20 3:20,0xb145ed57fdf5b6f4fc7d8ec9a2f03026a218f000,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,,0,0,0,0.01966518,79.12816133,544.14,,,Borrow
0x637a147028837c608412aca3939712b6273c3f855ec45672f09c8561e4de1743,11429187,1607657189,12/11/20 3:26,0x8eb63353685e5c439fa588d31461b1de44584bc8,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,,0,0,0,0.009661055,38.87386392,544.14,,,Deposit
0xee87eaaa3b5ab9873a207333bbb5f9ce9b2cb8cc591f7d736c6d26615eb214d8,11429196,1607657299,12/11/20 3:28,0x8b308c0870dd6da8aba82119a924b9a621ed27bb,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,,0,0,0,0.011554586,46.49299611,544.14,,,Withdraw
0x7cff70c9f37942b8c78c22a3041cbb5ca2015a70b9af216b66900bfbd48d3e97,11429204,1607657384,12/11/20 3:29,0x2471a0dc634c8961719e4ad5bdb7e401f5d09bbc,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,,0,0,0,0.007012485,28.21662768,544.14,,,Deposit
0xe247a7b8a93da6ae58ce129fbe945b86de1a4840a85ee7bb3418127bbd4e6e59,11429215,1607657575,12/11/20 3:32,0x2471a0dc634c8961719e4ad5bdb7e401f5d09bbc,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,,0,0,0,0.007295445,29.35519368,544.14,,,Deposit
0xf6deeaf8794e83b6283f81b373e239d9e96fec4f4aea1264f29655fedf759047,11429219,1607657622,12/11/20 3:33,0xece772fe6bb5e9869c12ecfa94f5a6b463ee6cd7,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,,0,0,0,0.007781808,31.31220653,544.14,,,Deposit
0x888eac1d9f9ab0a2573b34788ba2095634ad0f0c8ef655784c319314844a76fd,11429245,1607657938,12/11/20 3:38,0xb145ed57fdf5b6f4fc7d8ec9a2f03026a218f000,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,,0,0,0,0.03959449,159.3191204,544.14,,,Flash Loan
0x8570977ac81eb0c8109c73fe67a1fcaf7cb7c282e2c9f86fb44f2614c21daaf7,11429251,1607657967,12/11/20 3:39,0xe5191066dacbc1a9fae39b6d739df2f6aee12045,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,,0,0,0,0.00566475,22.79365111,544.14,,,Repay
0x8dcd205dbb0a67af36137a93d7e6b5c53d44c999bab66aeb50fa5da8ed899c16,11429260,1607658129,12/11/20 3:42,0x2471a0dc634c8961719e4ad5bdb7e401f5d09bbc,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,,0,0,0,0.012863169,51.75843353,544.14,,,Borrow
0x772bf95888b1fee75e4137709298b82b703a22ab0fa1918a31d22040d172acfc,11429292,1607658526,12/11/20 3:48,0xb512bfb6343b09c94ab48627caebf63009d7cfd2,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,,0,0,0,0.00872168,35.09403433,544.14,,,Withdraw
0x6f06ab5aa164dce3816f0a379660e1bd68e8a92e470041493df867e2f3fcf9e8,11429300,1607658638,12/11/20 3:50,0xabb0cf73331c625a7e1702186b3ba151756eb3f8,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,,0,0,0,0.011715261,47.13951764,544.14,,,Borrow
0x6eaf4339d6ceeb360e423b169d3801e5f36639dc1be3dc2e4d99a551a365725d,11429318,1607658958,12/11/20 3:55,0x0f8ad1698f502aa309ac27387ceb5881d7f3ffe5,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,,0,0,0,0.012714105,51.15863614,544.14,,,Borrow
